"Region, development group, country or area",Both 1990,Both 1995,Both 2000,Both 2005,Both 2010,Both 2015,Both 2020,Male 1990,Male 1995,Male 2000,Male 2005,Male 2010,Male 2015,Male 2020,Female 1990,Female 1995,Female 2000,Female 2005,Female 2010,Female 2015,Female 2020
   Botswana,2.1379344646537497,2.73405514530964,4.559879221070836,4.705801919539853,4.773927510661233,4.8593493895457955,4.689012916600223,2.7001989312322032,3.3296096978758287,5.511463567641775,5.619006252357493,5.558287990912309,5.743251182903519,5.514621643948419,1.6227132193939249,2.1826671245841385,3.667177733223258,3.841347230652873,4.023080211417573,4.038381082310141,3.9134006198629967
   Eswatini,9.118300436636622,3.7932277123460896,3.3899855982304126,3.240132935497174,3.064964628522005,2.9303339196658085,2.832185794422168,10.248396160029586,4.228861909036843,3.7066453215521538,3.5502656209438896,3.3433827307013733,3.1240253273960508,2.967367896800623,8.102160283573301,3.395699248678843,3.0966627007619523,2.959855470828161,2.8164683509432957,2.7500489674855895,2.7015161172210846
   Lesotho,0.4836370444846302,0.37943787995141676,0.3033739094502424,0.31511210526447625,0.3214111221076632,0.44448524072965123,0.5629589796158435,0.5553362047567543,0.41478575183304517,0.34146151672393527,0.35282989906700246,0.3576653699707496,0.4977621947784874,0.6184776952552155,0.423446086740588,0.34602076124567477,0.26815109253579844,0.279869097238037,0.2871282688261573,0.3929969190569602,0.5088906129353857
   Namibia,8.419365216948298,7.08731554071404,7.553119582655135,5.538157864868267,4.900048469071116,4.389734161417702,4.305179706845878,9.238184534721446,7.807197494973265,8.454197282323547,6.1630752381808,5.449431893087503,4.885447811147307,4.792142133974407,7.65874671871845,6.416359568697964,6.714086636500105,4.9557864353262,4.386214883702238,3.924731947982797,3.847061600188813
   South Africa,3.1626819706587193,2.422561999042325,2.261540407892214,2.8216671075202804,4.129102373438084,5.83487969756602,4.823062185322252,3.922293818950299,2.9873998226478387,2.7404510074732524,3.3136645498357105,4.834836271598715,6.4780836992963815,5.569870384773938,2.412452875028356,1.8718601072409726,1.7957495988240448,2.343162416261335,3.441808151902001,5.208010947841422,4.098010153832106
  Western Africa,2.4763826710586936,2.641619453841661,2.2411765402497363,2.2236530333085534,2.0588941370942018,2.009321431710716,1.879279703140329,2.649029237230886,2.7928334968276984,2.3764525595119426,2.3782280920285834,2.198271427368539,2.123243739911728,1.9777634069321408,2.3035651591741,2.489977215105617,2.1053538025244225,2.068165002921838,1.918363788239728,1.8941650773721983,1.7794643905274374
   Benin,1.5416524973742032,1.7898919525219659,1.961200976529673,3.110912837188337,3.3614138711682493,3.463363427364811,3.2522441685766417,1.6677257235283924,1.945033056303843,2.133994391724394,3.093693131570445,3.1437342656791643,3.2647379610226084,3.0659299057455196,1.42206361066307,1.6407299868406806,1.7933798973784183,3.1278271370890334,3.576198271431101,3.660652527502766,3.4381070860692544
   Burkina Faso,3.968342871942484,4.599697915138734,4.4828152703263475,4.452845286465775,4.3218768397300105,3.890955448450787,3.463518975349225,3.8979582831090953,4.514914192635071,4.394420433901554,4.31698686938076,4.147774657811402,3.718111512299014,3.2967014029011614,4.035608387641075,4.6811115629175175,4.5681476135014725,4.5851487926643975,4.493102845190752,4.062410221732797,3.6301156038137163
   Cabo Verde,2.642675164889792,2.5833057200844967,2.5753308203597567,2.7427791479675356,2.917522592379081,2.84407516103213,2.8396296322942223,2.76482449076415,2.744459598600547,2.792596439961361,2.8954049927204286,2.9638389700324304,2.868818185273881,2.860807475001523,2.5325997682294306,2.43442055511562,2.373868541515693,2.5981509678396275,2.8713023870742727,2.819199755417128,2.818279993209834
   Côte d'Ivoire,15.232246079266421,14.62274113243753,13.149126144204743,12.34077962188373,11.52556106908001,10.637205101767199,9.723368946604733,16.296909938523502,15.61633573676518,14.135267829131697,13.377452516968507,12.568524820472115,11.646146665464691,10.678251298083213,14.076030932118075,13.55096646542614,12.100809739745856,11.257470859428349,10.449565276759449,9.604664378221855,8.752241855436214
   Gambia,12.361199043527854,13.36993399652837,13.850868325911355,11.77908268528805,10.36343428699213,9.2307249767482,8.923830536640592,13.905876431357743,14.537362197330234,14.801597520521373,12.543208717501372,11.026047285149227,9.809703295641249,9.492048659202029,10.82282909508642,12.20206918677096,12.907576034748375,11.024705597635513,9.710620970929247,8.660812816317213,8.364747759669786
   Ghana,1.1158731639310284,1.4862944513296004,0.9938404002313417,1.4207517810968118,1.363080151288878,1.4892490819216622,1.533205172538361,1.1162568840098455,1.4849950505215075,0.999711223538673,1.4477190531868205,1.4364035385170455,1.5670228281987824,1.6152572454131584,1.1154840435379743,1.4876165550226979,0.987857320902291,1.3932255916658236,1.2880374267080443,1.4094355891399002,1.4488662950323
   Guinea,6.35395279995441,10.65397954861808,6.796420464922121,2.5623450464538173,1.7539153593229624,1.1079070714591621,0.924685322054899,6.600969646559827,11.095820534173148,7.0951261109172075,2.6137946229892273,1.9196803928812907,1.3551312080728142,1.123600988095197,6.125958727783065,10.247427102559849,6.523593570928382,2.5154589599023787,1.6029201475972694,0.880692843934191,0.7382782181375246
   Guinea-Bissau,1.575776840140885,2.5679386508701842,1.7023153986706123,1.5541317733028683,1.4048967459015909,1.2855693075148789,0.911840357561339,1.6316041879750622,2.6264225743611944,1.7483119449905826,1.5994822485207099,1.4176584720776968,1.279829387606485,0.9210601488529596,1.5235778584197568,2.5131456301008246,1.659255486663905,1.5118446027205157,1.3928915117486984,1.29101673598388,0.9030113309121728
   Liberia,4.574556689886927,10.200390578957743,5.331607012522964,2.7101898814025858,2.5483398207874526,2.5068260144997048,1.7388813085533144,5.2259939021671915,10.980998869905353,5.783451367503973,3.181926097922055,2.920455041200578,2.856028596388012,1.9938337229045453,3.930752101142159,9.428286806079802,4.882391075751657,2.23849060355971,2.1751840746242075,2.155265057846018,1.4811513324517382
   Mali,1.90222031819255,1.8380268025362887,1.7309267809978177,2.024420318595525,2.266396586377938,2.4113165766488605,2.3990567499590387,1.9670679326379508,1.9169196303320135,1.800741650900905,2.097225356886436,2.3026136809745026,2.4451254999211596,2.4278341603603844,1.8390042215274764,1.7608391002210442,1.6622453931828423,1.9522877978194888,2.2302530863959875,2.3775019220298748,2.370166817407275
   Mauritania,5.488247580181749,3.871059763229211,2.181036773771898,1.9248408999675286,2.4303130902638657,4.116151431034346,3.9204156863082464,5.700064655321786,4.100966734325566,2.3827200611679253,2.164479774228885,2.790361671995979,4.639594229088535,4.4198646584276275,5.27940912321257,3.6452411897603914,1.981559989775716,1.6864737798145533,2.0703296250467873,3.5904289572390127,3.416586057937191
   Niger,1.43851836495489,1.538404151865133,1.078933432031121,0.9138628030704157,0.7682325555263672,1.2648848248268156,1.43785365302308,1.4069263517799955,1.4929385553827315,1.0366949611658045,0.8726232978066927,0.7298153934867239,1.1956077728513732,1.331280225042142,1.468750350474524,1.5824904923552807,1.1203954715513493,0.9547552850305948,0.8066030732256948,1.3345619690903643,1.5456108356012324
   Nigeria,0.4795811690768941,0.4289079427150797,0.39897499795005636,0.6983141196385146,0.6249047219569437,0.6619917490945854,0.6347970416764248,0.5348280776577401,0.47491042262502836,0.4383100193364386,0.8051985112272962,0.7193605693807619,0.7172731733311191,0.6831439454508681,0.4236554958751736,0.38226862928541333,0.3589828984446548,0.5892892530274095,0.5282555163377729,0.6052860930412587,0.585118808458153
   Saint Helena*,2.675082657048392,1.8737988468930173,1.7839444995044598,3.0444527456107586,4.784873625313526,6.423581530073267,7.198155163893922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   Senegal,3.5928648130968894,3.3101135710467764,2.366884740967067,2.1487408209990098,2.0199488205804275,1.828013266156553,1.6419621916718479,3.7062386749369214,3.4140148016036695,2.524002454779986,2.3046623570153724,2.201427211901404,1.9945304935984094,1.7818483780934147,3.4805128842730126,3.20784758037429,2.215151080450177,1.9998342931987934,1.8477737425929885,1.6703783514991795,1.5086412279274408
   Sierra Leone,5.142596943397127,2.288965516119716,2.1370379337647805,2.590092264298628,1.2354971510229071,0.8202836929470244,0.673763332888303,5.761163314527603,2.6258629924519994,2.3829880058967783,2.734691534823298,1.3663450379862214,0.9255287506551061,0.7637823300736278,4.539118281418931,1.9588079421452624,1.8950261945502527,2.4473033124034536,1.1058844919580357,0.715746819119192,0.5840711596783179
   Togo,2.247934059470473,2.403595775304741,2.801718623525355,3.639201567170257,3.9797099634768127,3.7877627177986777,3.3813853489970755,2.3044571207580007,2.439384467420053,2.84196679300463,3.717831857180055,4.062740434946524,3.834930350695229,3.4424154562164815,2.192913200562594,2.3689289093079773,2.762451109678408,3.5621867662994404,3.897972862519356,3.741181988131917,3.320941122050098
 ASIA,1.4943729304528748,1.328854506818098,1.3115084767761627,1.3386115725262908,1.5707843638926897,1.7411002293608795,1.8448069662584672,1.5567226445889206,1.3872690206279963,1.3750078037599927,1.4290145999296344,1.7485774731126593,1.963892221159218,2.0980703826593965,1.429183268190544,1.2677432243041595,1.245111302427937,1.2439060372569766,1.3842472691400578,1.5076542347593278,1.5797191971178601
  Central Asia,13.22884896010211,11.105682313834233,9.375738537785166,8.957889028309339,8.382980187576207,7.874989007738523,7.484695164953015,12.074414469844044,10.133356564203192,8.53563001893503,8.374075788444628,8.029413344446107,7.665901582819187,7.294999548383109,14.343039681254893,12.050741055469972,10.191365345378777,9.5256434177653,8.727987180049006,8.07958944133251,7.670778640016025
   Kazakhstan,22.090004193756048,20.530934431239853,19.26051838792971,20.14585916602322,20.519818981627985,20.18016151823269,19.87607837732143,20.95361243832906,19.515660827301218,18.44144835271461,19.851308601034145,20.68806920180184,20.661155859127437,20.30186968221778,23.161636782420537,21.484894620709618,20.019489971108467,20.419590597859795,20.3624138134315,19.728684146131307,19.47455692231022
   Kyrgyzstan,14.248785412833861,11.35188572469786,7.922105581468698,6.096123609452766,4.2798274827388685,3.429731138425333,3.050355208791404,12.142627001323763,9.617353303376493,6.696583253424699,5.090526335873615,3.530124317129029,2.801974704357346,2.4930049236661325,16.275925146370994,13.040723191739694,9.120662452642476,7.084483248997503,5.012325809746086,4.044530155442342,3.5959308700451116
   Tajikistan,8.117247191468431,6.042649136848664,4.817939977115111,4.130989298188713,3.71719466902038,3.2540854237493435,2.8941220481959795,7.176829438241629,5.280934932765375,4.228153885236419,3.5569862581839424,3.2065612066654765,2.781469033154715,2.4798272398536914,9.041603806864666,6.801129292184446,5.4098393415083965,4.7112579941188875,4.237176566988214,3.735350705699142,3.3148812824605063
   Turkmenistan,8.319810813202468,6.501315044936347,4.850770394461804,4.480937826785221,3.891700186998338,3.5285896512360644,3.2318679556777132,7.410991492278537,6.37763401662253,4.625180850374657,4.3274410745619285,3.621718000378819,3.3404621049827194,3.110385914572746,9.198053914988218,6.621258827026559,5.069428455812072,4.629549906365026,4.153098022708271,3.7110476272054536,3.349677338443053
   Uzbekistan,8.103597806234006,6.636719801160396,5.678242047674289,5.032324880802534,4.278836220119661,3.7856120534029003,3.4718697630020965,7.170972198507314,5.80159189278954,4.921349405634875,4.491016139905788,3.9371793209365338,3.5420712355355577,3.2542772264917392,9.016635986485069,7.462723561104193,6.42687228974796,5.5668389240592235,4.61688221581882,4.027334637099432,3.6884845895439033
  Eastern Asia,0.2841575457373379,0.31680056150802643,0.3548539528511568,0.39820448651850915,0.44007137801479773,0.47816313536208727,0.5348778072150017,0.28073286943168024,0.304226511289181,0.3289882775949551,0.36787746984654257,0.4052157557580367,0.4458912708680312,0.5000353394009062,0.2877289879342661,0.3299102264825833,0.38180958210076316,0.4298475461986303,0.47645544564167125,0.5118054882232371,0.5711121646984199
   China*,0.03197945609035937,0.03563467491289545,0.039365673400122814,0.051018864642006945,0.06208755232582929,0.06952038114756556,0.07223357376434192,0.03178785925318138,0.03502789397108106,0.03837008421162942,0.05558563826993358,0.07190047203196273,0.08306288581112276,0.08641439872983492,0.03218136303303041,0.03627404585862257,0.04041485510103467,0.04619672453702702,0.05171397145057485,0.05522256133020642,0.05730088482763065
"   China, Hong Kong SAR*",38.73071689622555,40.16607513780699,40.40250499218325,40.19799458725572,39.905551335252284,39.536823865097546,39.51576286369939,38.64298168507735,38.499432707810286,37.71495724549469,36.44124395552224,35.02302895718546,33.62911025725332,32.21155775008388,38.82132372981444,41.84382333200858,43.004464025034764,43.671400511224505,44.2412143540688,44.648296849108554,45.70803106088203
"   China, Macao SAR*",59.63858575517137,58.34476819439869,56.289565469455695,57.84415041119324,59.178209451613206,62.45978611277659,62.13828768199192,56.749277231162374,55.47824970029115,53.387506100536854,56.83777822338079,56.675944457133134,60.44467371321939,60.019545017622555,62.458975876953495,61.04072603174123,58.957607954341505,58.75499583762394,61.48764523459048,64.31786548848851,64.09907425528256
"   China, Taiwan Province of China*",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   Dem. People's Republic of Korea,0.16805255117550794,0.16074703942403132,0.15780399019969316,0.16774062865273656,0.1792752732919356,0.1924171031636488,0.1922082143806843,0.17641303105337944,0.16477903874015062,0.15862794299521335,0.16922380351427516,0.1814647202603701,0.19578943094382523,0.19553663480452163,0.1601524582395996,0.15691169649470463,0.1570202572470397,0.16632576750538242,0.177183420844398,0.1891902938261709,0.18902183648286208
   Japan,0.8636720623885695,1.0781195428631518,1.322450502088357,1.5675336232223658,1.6602707330328932,1.7441001490024557,2.1909184079143014,0.8780784205609129,1.0937712178747556,1.2725484175764108,1.4807813033657664,1.5467015416374863,1.6791248089423265,2.1815215751709087,0.849674226250229,1.0629522951153565,1.3706032931237353,1.650898940624395,1.769009000448317,1.806184885147831,2.199883989430533
   Mongolia,0.3075811566937819,0.32306114358597,0.3422850509527546,0.45427755935353814,0.59053598254643,0.6632130849680483,0.6511012441844717,0.31708728571799544,0.3477519972243084,0.38173206323503706,0.6028227731279635,0.8806784485826119,0.8963109154395019,0.8831365682190957,0.29831257623970625,0.2988197267588969,0.3030419016586593,0.3072053841288246,0.3050457276821339,0.43538531138425096,0.4257921073943651
   Republic of Korea,0.10076560141455361,0.27352418735976297,0.5154663001432463,0.998058174041313,1.8568476199660604,2.6974060036927705,3.370800740085911,0.11317668726644439,0.3113005559837257,0.6024421006792428,1.1637089005751642,2.0765792031098154,2.9881264542906267,3.734007837806605,0.08829080256330185,0.2354680745702679,0.42788412376734236,0.8313098928060998,1.6361950863421335,2.405436307824767,3.0067066669338196
  South-Eastern Asia,0.6472098402599333,0.7618689461835206,0.9739296792519845,1.2029581837499503,1.4570694576920789,1.601932162365768,1.5876550683462058,0.6812259380036177,0.7917032120604082,0.9998132216722213,1.250741809660064,1.5233456198201212,1.690052699638845,1.689943447029425,0.6133192786613011,0.7322158321879885,0.9482460225207064,1.1554871379665708,1.3908505815379977,1.5139221753677528,1.4855978750869836
   Brunei Darussalam,28.293791599990726,28.52392363822397,28.903309461349597,26.961863756874603,25.88219249988421,24.76007076165181,25.591622988778994,30.677445598399284,30.791018642496653,31.88562962962963,29.64399315557129,28.25990563922698,26.95711399818374,27.934198874825434,25.634021672459617,26.0397268777157,25.842375437913585,24.163462668524705,23.34246866934518,22.37826868790372,23.06552143508665
   Cambodia,0.42754816197741496,0.8655099944679806,1.2018272611789433,0.85958674351737,0.5731332104312368,0.4765152191147275,0.47455671763531376,0.440263179750293,0.8768192728977967,1.2126680287838956,0.8932777916192242,0.6226576114629127,0.5264422508543426,0.5234964515442961,0.415672161342252,0.8548389714938771,1.191576964008444,0.8278158782671068,0.5260924326529889,0.42897781082465913,0.42787119617294217
   Indonesia,0.2566580005298175,0.1924297000292844,0.13819758786260314,0.12784952059722018,0.1271478421751601,0.13086142032802073,0.12997232147639637,0.2523536477004324,0.19449835615389854,0.1448365206484221,0.1455088711182731,0.1449033559662226,0.15116629820472222,0.14997183262961078,0.2609994949679093,0.19035924892913017,0.13154647603381014,0.11004987786684556,0.10912502246305654,0.11025851261377985,0.10969122370067368
   Lao People's Democratic Republic,0.5369532867548,0.485424773500421,0.41226958463670293,0.3541750881265023,0.5273502008587383,0.6755217202973969,0.669790734893663,0.5543095146763375,0.5048203954226417,0.4363900385030056,0.38405601806644485,0.6495708405833199,0.8676393731701121,0.8596596631682949,0.5195869236977677,0.466136674713392,0.38836432942450716,0.3249090763923495,0.40708160713100805,0.48221104612387494,0.4784530551399347
   Malaysia*,3.859826917888938,4.575293431091308,6.3101754693361105,7.467723135471845,8.569883013445676,10.837715282614875,10.741395955100783,4.42438452878399,5.129874631810835,6.961234150772487,8.608266431511662,10.10284652498222,12.808460762723941,12.965481603334727,3.275235031575753,4.000357483660979,5.633835130337799,6.268389306566076,6.936776009725067,8.74627990933826,8.39071799918463
   Myanmar,0.3230782451019698,0.2589040152934752,0.2097851745531403,0.16961208791080828,0.1510133421337165,0.13915716116581844,0.1405004400494514,0.3593262912800985,0.2879875934294672,0.23044897824269994,0.18801143039878607,0.17039566517755922,0.15823357485830833,0.1597928924237391,0.2886888697723495,0.2313668921312064,0.19037391510820276,0.15238172248510817,0.13296533028240745,0.12140723929553388,0.12255581880469125
   Philippines,0.24892249668144537,0.2971236121495721,0.4078572047043382,0.29824994948523825,0.22199227335480587,0.2074775715101923,0.2058065039235558,0.2601615459698579,0.3054550272555631,0.412170474791854,0.3065989051194824,0.22771777182634115,0.21363231959673673,0.2128066517865864,0.23744837487901718,0.288643212081555,0.40348043367501213,0.28981407115609065,0.21616489808967226,0.20124221760844857,0.1987452032234778
   Singapore,24.137727317382726,28.119742572527684,33.550110303826976,40.10119809372123,42.18909137682049,44.40882502468195,43.13675283654309,22.815295078484848,25.492822357180238,29.12002656114484,35.19206330065026,35.76843239290938,37.46454790116741,36.32996838606296,25.47667743835889,30.829510956647592,38.213763109518744,45.118368929572114,49.18256258374799,52.03257430901702,50.61289357645352
   Thailand,0.9347769861683708,1.3616229108340467,1.998043322695336,3.3563710047370687,4.813422813758017,5.050199070737874,5.2041506374113755,1.0117851848631745,1.4432083351756142,2.083097760822989,3.425929483007421,4.949340109140613,5.19289519130637,5.363757232955486,0.8591756676063369,1.281105901480173,1.9150278488924304,3.289048954415187,4.68279117001573,4.913979501836024,5.052863602578986
   Timor-Leste,1.213584995676417,1.1539286039986594,1.1988249209037887,1.134123179886045,1.055310525579392,0.7121995094851266,0.6370397787691836,1.1940506760473435,1.1179990094571026,1.1403950534385316,1.1098090165516337,1.0560080471540068,0.8512763357415348,0.7618853209494448,1.2335231271892708,1.1905217258261933,1.2584810930754975,1.1589353550406987,1.054597568304748,0.5700230747774931,0.50950628641521
   Viet Nam,0.0413567782543183,0.06843102903303414,0.0710220349135734,0.061751587943133665,0.07020307634664127,0.07854476902930543,0.07886595184974081,0.045255614437378966,0.07597944395780797,0.0829532478275094,0.07489731656393668,0.08222625851939336,0.09127773371812212,0.09150740271450904,0.03753541662273749,0.06102516458281928,0.059318398899512195,0.04884502623499408,0.05830901944083991,0.06588909856742362,0.06626135002084209
  Southern Asia,1.6420349379749528,1.1596875294262883,1.0264352912817007,0.8572618778524967,0.8415403444987205,0.7590061274587905,0.7144790334932092,1.669577500007164,1.1655976636350678,1.0339541731632187,0.8487572241926962,0.8274438291596397,0.7426149175683173,0.7036960066760836,1.6124784167901882,1.1533370313118498,1.0183601651686751,0.8663949543077082,0.8566310436054436,0.776498644905537,0.7259644322952575
   Afghanistan,0.4647482648476984,0.39491654142736465,0.36533761835984546,0.340348746567531,0.35043415892221313,0.9863308994411308,0.3701621910884926,0.5131594231771595,0.4163371972505669,0.40084164771662084,0.3722218747819057,0.3864953337480875,0.969967148335032,0.34635603802812986,0.41412767354451296,0.3718383787172224,0.32772575333367227,0.30635727800918117,0.3126369541090356,1.0036325349783113,0.3952548522916434
   Bangladesh,0.8545122392124441,0.8116137394991798,0.7738285637276301,0.7640278646810396,0.9117682886961274,0.9101579381570739,1.2844835298217128,0.894647768414766,0.8499859875739794,0.8108956722584243,0.8033322028709439,0.94719915401167,0.9489623567278487,1.313943935118786,0.8117573012216516,0.7708944491719649,0.7346518845794805,0.7227484638070794,0.8751381844100021,0.8702564527922368,1.2543614767357718
   Bhutan,4.485108355108601,5.232039414248011,5.4376038469477885,6.208766477994401,7.063436722285274,7.021164057509084,6.948051611431652,7.114449197429723,8.325028019027384,8.667374612531965,9.625413773437362,10.909429214931002,11.30051195516877,11.101059043568803,1.7047172371022132,1.982294367645028,2.0562391984234463,2.4424626193361894,2.8077647586649825,2.2421459459616653,2.2371896825945647
   India,0.8696890048844583,0.7212444340421337,0.6068028937576738,0.5173134072688622,0.45160034577956204,0.39772831250916035,0.35352815201380683,0.8753238631775259,0.7205985445801376,0.6013221653545663,0.4909937416143536,0.4203745833030198,0.36324577913899164,0.3170978837192202,0.8636082502845933,0.7219429587712928,0.6127396421558218,0.5458557640653952,0.4854653873109149,0.4350780038689896,0.3929368805559706
   Iran (Islamic Republic of),7.613782881134536,4.781153836150773,3.7737592279777896,3.65842919987853,3.690759259455334,3.477974527102104,3.330321056815326,8.241870656554207,5.150837141848697,4.089518153352483,3.9497082089577265,4.008637395344134,3.743764526596343,3.578342463520086,6.960159344808623,4.397171521509141,3.4467190172927062,3.356808163783598,3.367686075974004,3.205546453729955,3.0773859337700613
   Maldives,3.8936363758575725,7.28327247544699,9.696631304671506,14.094003829739302,14.94517813687693,14.128604527449143,12.964579995634013,4.175772303711604,7.185782366340406,10.546908164709212,16.22002060521839,20.992345282610554,20.763394222584175,17.915422479354266,3.5968775572126037,7.383181293072541,8.826128527554037,11.768944555078084,7.7513485682127055,4.319329653985083,4.373171941259223
   Nepal,2.2743352721009993,3.1990296288379434,2.9986092117158027,2.644172541707938,2.154090774930944,1.885879613769119,1.6733610627492208,1.3406433014610464,1.9910563518437827,2.0299001262526586,1.844332032941047,1.4377123191550327,1.2611829862695993,1.1007282876232307,3.196872867602576,4.433061739353918,3.9591310460139666,3.4336032299921495,2.8485345162506412,2.4157372168293647,2.1574990659265523
   Pakistan,5.767138013760749,2.964454536262783,2.9378999122145184,1.9803360249129642,2.197959507713776,1.7582979367889155,1.48333805214813,5.847967673675528,3.0495038097562155,3.062266109313438,2.068724035160385,2.2455692027357936,1.797990623426337,1.5947673027361962,5.68007993029446,2.873441003322507,2.805220104170342,1.8861997842293028,2.147378594829695,1.7162043100703694,1.3652038581789772
   Sri Lanka,0.2398796844168937,0.22387318870112713,0.21372266517893707,0.20223087371555307,0.19227866829587867,0.1899079511291933,0.18798641028335258,0.26775137427911,0.24761716633371292,0.23458406039159554,0.2211760218964054,0.20974400467530271,0.2058513174980467,0.2064407849697551,0.2114545949696703,0.19991229057502538,0.19296262819328394,0.1837983120394254,0.17570229211407903,0.17507263376792023,0.170986656168336
  Western Asia,10.25208607509351,10.098205302525818,9.981072050839163,10.41819521341796,13.202621798957647,15.48452213745491,16.664410525634228,11.822816070340277,11.72029122679132,11.733234244145159,12.569779180850773,16.551470672131817,19.23709671832385,20.58492173053553,8.63079102992479,8.416950470764816,8.171002884863642,8.15278637283468,9.574834624257461,11.395518115272264,12.35305648267651
   Armenia,18.619515658403625,21.570522812414815,21.432780915540377,15.737932459475216,7.338337074090627,6.535468947985668,6.423691142852707,15.776364989281625,18.700287530167046,18.74982649973628,13.655474473381982,6.363050942881908,5.630345523593195,5.6025232700052445,21.293420030800416,24.153755754177407,23.806439214159713,17.58632435772753,8.196017800560822,7.338478389602549,7.152910473294777
   Azerbaijan*,4.978766376013115,4.425099718111618,4.032381672053393,3.534931329572378,3.0656194073267926,2.747231791856395,2.487658019513422,4.457387051112159,3.937212742318223,3.5543900157498953,3.2124824302695942,2.894064700374741,2.6449964738531566,2.3892404313494437,5.477626711184226,4.890818124389939,4.489666821478058,3.8480761235338377,3.2340766340272635,2.8485003189754394,2.585884630065833
   Bahrain,34.92691464671211,36.54066539175232,36.01525706805495,45.43831966683049,53.704999097403096,52.665045015756064,55.013126012659974,42.887394817030554,44.3916071862775,43.371762082759524,54.03339948328154,62.18504982229853,62.53820463037758,63.08536139881542,24.06666698449173,25.859188194354292,26.118884203468777,32.506612359408145,39.643711721824374,36.7438777978164,40.23496570505516
   Cyprus*,5.7140732778861905,7.2412499079368375,8.489029861505712,11.954280465174666,16.93952186601499,15.219205727540446,15.767115220716917,5.265406002094532,6.39287806888949,7.308167184446823,10.285239992775814,14.845153370699554,13.30541198324719,14.196688063574333,6.175377329788219,8.106034494969288,9.688988823603593,13.667059029975373,19.028427298105147,17.13895291860481,17.336676343510856
   Georgia*,5.627495194440337,3.0592301193749836,1.7449286870980223,1.6934281326259015,1.7827833258845367,1.9056056140629891,1.9895843125458272,5.181888021299062,2.829339575940828,1.607970895249052,1.5554846843434973,1.638138053568594,1.7468471412484883,1.8345521076652078,6.0313191002400055,3.2658406166605487,1.868865846122942,1.8190622804517407,1.9144153589371535,2.0507203086711008,2.130752298428888
   Iraq,0.48015074016685005,0.9899082560611656,0.8959429837673983,0.5009345605548475,0.40503696173257075,1.010202638465373,0.9093566355132101,0.6346058536587587,1.130162102339116,1.0163607898563711,0.6020572612141134,0.49615844159319483,1.1633675106864585,0.989435094537331,0.3229914378950599,0.8472670060779914,0.7733807466742464,0.39771092167062905,0.3120406196979556,0.8535961622257418,0.8272905867058317
   Israel,36.70360322528723,33.998480090936546,31.135635371241833,28.93807613787949,26.627705423819897,25.214363709651543,22.57022409113422,34.71884017235617,31.892959066483833,29.138658746287323,26.945152120622172,24.60931557049022,23.07436631993153,20.577830174992926,38.681026830391325,36.053185340559054,33.07547470709915,30.877876956693218,28.597266740501716,27.319337212175938,24.54460388496728
   Jordan,32.14764456987993,33.496402796173854,37.63488300134993,38.135235313900154,38.37825882963409,34.17618357940956,33.88849903069055,31.39526667130614,32.69786956019912,37.02180307555562,37.62430259436912,38.25517907476396,33.97972902431282,34.003951622722425,32.97543139650077,34.371914852792365,38.294617942623,38.67976953418489,38.50637093764193,34.37780372140683,33.770093908056545
   Kuwait,51.275013720858084,57.410173814548415,55.13800392445833,58.74074309002395,62.66325833488197,74.72481403112118,72.82784494690748,55.004170176810455,63.42587578243213,63.708753101726586,68.53675003263768,75.85017851031752,84.30249438272969,78.92417743567853,46.36768267140313,49.07974184657513,43.0829551164304,44.61682590798745,44.58761089434965,61.04593634207163,63.20380746046324
   Lebanon,18.683090310777757,17.240296464750525,18.03158343425869,15.796568499653418,16.014148010201364,29.333423750524478,25.093788797853676,19.367034072771855,17.703840706300102,18.452131940538287,16.01426613725008,16.419337322721468,28.032586942107535,24.44028167390721,18.01660984474937,16.78181887879929,17.613947262096726,15.571103953071761,15.595944842639053,30.65148245179069,25.756174004984516
   Oman,16.775579171352607,24.48174381778614,27.49627089916855,26.5271454022572,26.83713444476045,43.498422085321984,46.46586334371332,24.038659814255237,31.93311123775574,38.35775776420443,37.16299703383178,35.90819100944756,55.76823984367645,58.86912762630444,7.6572383012513345,13.622742808983505,13.59359260741149,12.679312459494566,13.048528984072243,20.494949120685533,22.391890771208345
   Qatar,65.03658600598395,70.44018175196271,60.711735843515335,74.64970360869414,78.45662056672066,65.77677584510786,77.26989371967262,70.86795459321785,79.79240002009796,70.98591111812867,85.25295648991013,85.01235477763866,72.62611340630671,85.11178286804288,53.230497624914264,52.3694490131579,41.45604315639341,52.57013007365616,57.166849716273106,44.074645125337334,53.554073401543455
   Saudi Arabia,30.790383709628795,27.48409097371664,25.47148545478478,27.30001354121726,30.742176166498453,33.96013629750175,38.64793876532015,36.58884920757631,33.05569267678463,31.27324089309038,33.70659549212306,38.45914413432489,41.35873682364432,45.874465782352544,23.417524117892754,20.548790063840077,18.54014317898818,19.251208924010736,20.816072933940095,24.200674093239886,28.739622296086125
